sortby,weekday,time,jamp,tablename,VD,direct,road,position,city,district,newdirect
107,5,13,0.0,SV4250B0,V4250B0,S,水源快速道路,離青年路下游235公尺,Taipei,Zhongzheng,S
107,5,14,0.0,SV4250B0,V4250B0,S,水源快速道路,離青年路下游235公尺,Taipei,Zhongzheng,S
107,5,15,0.0426,SV4250B0,V4250B0,S,水源快速道路,離青年路下游235公尺,Taipei,Zhongzheng,S
107,5,16,0.0213,SV4250B0,V4250B0,S,水源快速道路,離青年路下游235公尺,Taipei,Zhongzheng,S
107,5,17,0.0,SV4250B0,V4250B0,S,水源快速道路,離青年路下游235公尺,Taipei,Zhongzheng,S
107,5,18,0.0,SV4250B0,V4250B0,S,水源快速道路,離青年路下游235公尺,Taipei,Zhongzheng,S
107,5,19,0.0,SV4250B0,V4250B0,S,水源快速道路,離青年路下游235公尺,Taipei,Zhongzheng,S
107,5,20,0.0,SV4250B0,V4250B0,S,水源快速道路,離青年路下游235公尺,Taipei,Zhongzheng,S
107,5,21,0.0,SV4250B0,V4250B0,S,水源快速道路,離青年路下游235公尺,Taipei,Zhongzheng,S
107,5,22,0.0213,SV4250B0,V4250B0,S,水源快速道路,離青年路下游235公尺,Taipei,Zhongzheng,S
107,5,23,0.0213,SV4250B0,V4250B0,S,水源快速道路,離青年路下游235公尺,Taipei,Zhongzheng,S
107,6,0,0.0,SV4250B0,V4250B0,S,水源快速道路,離青年路下游235公尺,Taipei,Zhongzheng,S
107,6,1,0.0,SV4250B0,V4250B0,S,水源快速道路,離青年路下游235公尺,Taipei,Zhongzheng,S
107,6,2,0.0,SV4250B0,V4250B0,S,水源快速道路,離青年路下游235公尺,Taipei,Zhongzheng,S
107,6,3,0.0,SV4250B0,V4250B0,S,水源快速道路,離青年路下游235公尺,Taipei,Zhongzheng,S
107,6,4,0.0,SV4250B0,V4250B0,S,水源快速道路,離青年路下游235公尺,Taipei,Zhongzheng,S
107,6,5,0.0,SV4250B0,V4250B0,S,水源快速道路,離青年路下游235公尺,Taipei,Zhongzheng,S
107,6,6,0.0,SV4250B0,V4250B0,S,水源快速道路,離青年路下游235公尺,Taipei,Zhongzheng,S
107,6,7,0.0,SV4250B0,V4250B0,S,水源快速道路,離青年路下游235公尺,Taipei,Zhongzheng,S
107,6,8,0.0,SV4250B0,V4250B0,S,水源快速道路,離青年路下游235公尺,Taipei,Zhongzheng,S
107,6,9,0.0,SV4250B0,V4250B0,S,水源快速道路,離青年路下游235公尺,Taipei,Zhongzheng,S
107,6,10,0.0,SV4250B0,V4250B0,S,水源快速道路,離青年路下游235公尺,Taipei,Zhongzheng,S
107,6,11,0.0,SV4250B0,V4250B0,S,水源快速道路,離青年路下游235公尺,Taipei,Zhongzheng,S
107,6,12,0.0,SV4250B0,V4250B0,S,水源快速道路,離青年路下游235公尺,Taipei,Zhongzheng,S
107,6,13,0.0,SV4250B0,V4250B0,S,水源快速道路,離青年路下游235公尺,Taipei,Zhongzheng,S
107,6,14,0.0,SV4250B0,V4250B0,S,水源快速道路,離青年路下游235公尺,Taipei,Zhongzheng,S
107,6,15,0.0,SV4250B0,V4250B0,S,水源快速道路,離青年路下游235公尺,Taipei,Zhongzheng,S
107,6,16,0.0,SV4250B0,V4250B0,S,水源快速道路,離青年路下游235公尺,Taipei,Zhongzheng,S
107,6,17,0.0,SV4250B0,V4250B0,S,水源快速道路,離青年路下游235公尺,Taipei,Zhongzheng,S
107,6,18,0.0217,SV4250B0,V4250B0,S,水源快速道路,離青年路下游235公尺,Taipei,Zhongzheng,S
107,6,19,0.0,SV4250B0,V4250B0,S,水源快速道路,離青年路下游235公尺,Taipei,Zhongzheng,S
107,6,20,0.0,SV4250B0,V4250B0,S,水源快速道路,離青年路下游235公尺,Taipei,Zhongzheng,S
107,6,21,0.0,SV4250B0,V4250B0,S,水源快速道路,離青年路下游235公尺,Taipei,Zhongzheng,S
107,6,22,0.0,SV4250B0,V4250B0,S,水源快速道路,離青年路下游235公尺,Taipei,Zhongzheng,S
107,6,23,0.0,SV4250B0,V4250B0,S,水源快速道路,離青年路下游235公尺,Taipei,Zhongzheng,S
108,0,0,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,0,1,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,0,2,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,0,3,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,0,4,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,0,5,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,0,6,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,0,7,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,0,8,0.725,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,0,9,0.825,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,0,10,0.525,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,0,11,0.45,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,0,12,0.2,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,0,13,0.225,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,0,14,0.375,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,0,15,0.525,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,0,16,0.525,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,0,17,0.6,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,0,18,0.95,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,0,19,0.925,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,0,20,0.725,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,0,21,0.3,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,0,22,0.0976,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,0,23,0.0244,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,1,0,0.025,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,1,1,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,1,2,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,1,3,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,1,4,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,1,5,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,1,6,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,1,7,0.175,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,1,8,0.95,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,1,9,0.925,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,1,10,0.9268,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,1,11,0.5854,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,1,12,0.5366,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,1,13,0.3171,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,1,14,0.5366,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,1,15,0.7381,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,1,16,0.7619,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,1,17,0.8049,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,1,18,0.925,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,1,19,0.9512,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,1,20,0.5854,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,1,21,0.25,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,1,22,0.175,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,1,23,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,2,0,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,2,1,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,2,2,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,2,3,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,2,4,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,2,5,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,2,6,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,2,7,0.175,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,2,8,0.975,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,2,9,0.975,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,2,10,0.875,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,2,11,0.625,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,2,12,0.45,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,2,13,0.3415,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,2,14,0.5122,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,2,15,0.6829,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,2,16,0.6829,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,2,17,0.7561,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,2,18,0.9268,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,2,19,0.9512,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,2,20,0.7317,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,2,21,0.3415,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,2,22,0.1707,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,2,23,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,3,0,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,3,1,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,3,2,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,3,3,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,3,4,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,3,5,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,3,6,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,3,7,0.1905,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,3,8,0.9286,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,3,9,0.9524,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,3,10,0.9286,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,3,11,0.7143,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,3,12,0.4634,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,3,13,0.2927,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,3,14,0.5,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,3,15,0.6905,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,3,16,0.7381,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,3,17,0.7381,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,3,18,0.9524,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,3,19,0.9524,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,3,20,0.8095,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,3,21,0.2381,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,3,22,0.1429,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,3,23,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,4,0,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,4,1,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,4,2,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,4,3,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,4,4,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,4,5,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,4,6,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,4,7,0.093,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,4,8,0.907,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,4,9,0.9302,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,4,10,0.9302,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,4,11,0.7442,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,4,12,0.5116,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,4,13,0.3721,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,4,14,0.5714,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,4,15,0.7143,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,4,16,0.7619,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,4,17,0.8571,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,4,18,0.9268,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,4,19,0.9512,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,4,20,0.878,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,4,21,0.4762,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,4,22,0.4146,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,4,23,0.0244,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,5,0,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,5,1,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,5,2,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,5,3,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,5,4,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,5,5,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,5,6,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,5,7,0.0732,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,5,8,0.439,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,5,9,0.8293,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,5,10,0.7073,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,5,11,0.561,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,5,12,0.4878,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,5,13,0.561,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,5,14,0.5122,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,5,15,0.5854,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,5,16,0.4878,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,5,17,0.5366,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,5,18,0.8293,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,5,19,0.7805,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,5,20,0.3659,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,5,21,0.439,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,5,22,0.4878,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,5,23,0.0244,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,6,0,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,6,1,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,6,2,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,6,3,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,6,4,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,6,5,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,6,6,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,6,7,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,6,8,0.075,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,6,9,0.225,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,6,10,0.325,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,6,11,0.275,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,6,12,0.3,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,6,13,0.15,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,6,14,0.175,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,6,15,0.225,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,6,16,0.225,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,6,17,0.2,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,6,18,0.375,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,6,19,0.35,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,6,20,0.275,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,6,21,0.425,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,6,22,0.225,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
108,6,23,0.0,SV4270C0,V4270C0,S,同安街,同安街107號,Taipei,Zhongzheng,S
109,0,0,0.0,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,0,1,0.0,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,0,2,0.0,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,0,3,0.0,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,0,4,0.0,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,0,5,0.0,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,0,6,0.0,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,0,7,0.3542,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,0,8,0.8958,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,0,9,0.8958,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,0,10,0.9583,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,0,11,0.7292,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,0,12,0.25,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,0,13,0.2083,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,0,14,0.25,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,0,15,0.4583,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,0,16,0.3125,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,0,17,0.2083,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,0,18,0.3542,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,0,19,0.5208,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,0,20,0.3125,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,0,21,0.2083,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,0,22,0.1667,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,0,23,0.0208,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,1,0,0.0,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,1,1,0.0,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,1,2,0.0,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,1,3,0.0,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,1,4,0.0,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,1,5,0.0,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,1,6,0.0,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,1,7,0.375,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,1,8,0.9167,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,1,9,0.9167,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,1,10,0.9583,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,1,11,0.7708,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,1,12,0.25,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,1,13,0.1458,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,1,14,0.375,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,1,15,0.5417,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,1,16,0.5,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,1,17,0.3542,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,1,18,0.5,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,1,19,0.6458,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,1,20,0.4792,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,1,21,0.25,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,1,22,0.25,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,1,23,0.0,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,2,0,0.0,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,2,1,0.0,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,2,2,0.0208,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,2,3,0.0208,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,2,4,0.0208,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,2,5,0.0213,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,2,6,0.0,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,2,7,0.3958,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,2,8,0.9574,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
109,2,9,0.9574,SV4271C0,V4271C0,S,水源快速道路,中正橋上匝道入口處,Taipei,Zhongzheng,S
